ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad
214	1	-22.713.360.087.946.000	-47.628.477.495.163.600	54.712.744.140.625	2025-04-25T19:05:39Z																				
215	1	-22.713.445.164.263.200	-47.628.459.976.986.000	547.608.154.296.875	2025-04-25T19:05:44Z																				
216	1	-22.713.513.895.869.200	-47.628.517.812.117.900	5.480.888.671.875	2025-04-25T19:05:49Z																				
217	1	-22.713.511.297.479.200	-47.628.614.539.280.500	547.608.154.296.875	2025-04-25T19:05:54Z																				
218	1	-22.713.444.661.349.000	-47.628.669.021.651.100	547.608.154.296.875	2025-04-25T19:05:59Z																				
219	1	-22.713.348.520.919.600	-47.628.634.907.305.200	54.712.744.140.625	2025-04-25T19:06:04Z																				
220	1	-22.713.320.441.544.000	-47.628.548.070.788.300	5.466.468.505.859.370	2025-04-25T19:06:09Z																				
221	1	-22.713.369.224.220.500	-47.628.477.662.801.700	546.166.259.765.625	2025-04-25T19:06:14Z																				
222	1	-22.713.451.283.052.500	-47.628.469.867.631.700	546.166.259.765.625	2025-04-25T19:06:19Z																				
223	1	-22.713.514.398.783.400	-47.628.543.628.379.700	54.712.744.140.625	2025-04-25T19:06:24Z																				
224	1	-22.713.493.779.301.600	-47.628.632.225.096.200	547.608.154.296.875	2025-04-25T19:06:29Z																				
225	1	-22.713.409.708.812.800	-47.628.659.633.919.500	54.712.744.140.625	2025-04-25T19:06:34Z																				
226	1	-22.713.328.069.075.900	-47.628.613.617.271.100	5.466.468.505.859.370	2025-04-25T19:06:39Z																				
227	1	-22.713.324.129.581.400	-47.628.522.589.802.700	546.166.259.765.625	2025-04-25T19:06:44Z																				
228	1	-22.713.379.450.142.300	-47.628.455.366.939.300	546.166.259.765.625	2025-04-25T19:06:49Z																				
229	1	-22.713.472.573.086.600	-47.628.473.555.669.100	546.166.259.765.625	2025-04-25T19:06:54Z																				
230	1	-22.713.519.595.563.400	-47.628.553.938.120.600	5.466.468.505.859.370	2025-04-25T19:06:59Z																				
231	1	-22.713.486.738.502.900	-47.628.632.644.191.300	54.712.744.140.625	2025-04-25T19:07:04Z																				
232	1	-227.133.993.152.529	-4.762.864.806.689.320	5.466.468.505.859.370	2025-04-25T19:07:09Z																				
233	1	-22.713.333.014.398.800	-47.628.595.679.998.300	546.166.259.765.625	2025-04-25T19:07:14Z																				
234	1	-22.713.339.552.283.200	-47.628.500.042.483.200	545.685.546.875	2025-04-25T19:07:19Z																				
235	1	-22.713.400.237.262.200	-47.628.453.187.644.400	545.685.546.875	2025-04-25T19:07:24Z																				
236	1	-22.713.485.900.312.600	-47.628.483.278.676.800	546.166.259.765.625	2025-04-25T19:07:29Z																				
237	1	-2.271.351.900.883.010	-47.628.574.641.421.400	546.166.259.765.625	2025-04-25T19:07:34Z																				
238	1	-2.271.347.064.524.880	-47.628.646.977.245.800	546.166.259.765.625	2025-04-25T19:07:39Z																				
239	1	-22.713.377.689.942.700	-47.628.651.587.292.500	5.466.468.505.859.370	2025-04-25T19:07:44Z																				
240	1	-22.713.321.531.191.400	-47.628.581.179.305.900	546.166.259.765.625	2025-04-25T19:07:49Z																				
241	1	-22.713.344.749.063.200	-47.628.491.157.665.800	546.166.259.765.625	2025-04-25T19:07:54Z																				
242	1	-22.713.420.270.010.800	-47.628.451.259.806.700	5.466.468.505.859.370	2025-04-25T19:07:59Z																				
243	1	-22.713.500.401.005.100	-47.628.491.325.303.900	547.608.154.296.875	2025-04-25T19:08:04Z																				
244	1	-22.713.515.153.154.700	-47.628.583.610.057.800	54.712.744.140.625	2025-04-25T19:08:09Z																				
245	1	-2.271.345.891.058.440	-47.628.649.324.178.600	54.712.744.140.625	2025-04-25T19:08:14Z																				
246	1	-22.713.367.464.020.800	-47.628.635.242.581.300	546.166.259.765.625	2025-04-25T19:08:19Z																				
247	1	-22.713.326.895.609.400	-47.628.563.074.395.000	546.166.259.765.625	2025-04-25T19:08:24Z																				
248	1	-22.713.360.087.946.000	-47.628.477.830.439.800	545.685.546.875	2025-04-25T19:08:29Z																				
249	1	-22.713.442.984.968.400	-47.628.447.152.674.100	546.166.259.765.625	2025-04-25T19:08:34Z																				
250	1	-22.713.509.453.460.500	-47.628.509.011.119.600	5.466.468.505.859.370	2025-04-25T19:08:39Z																				
251	1	-22.713.510.626.927.000	-47.628.602.385.520.900	5.466.468.505.859.370	2025-04-25T19:08:44Z																				
252	1	-22.713.442.230.597.100	-47.628.650.665.283.200	5.466.468.505.859.370	2025-04-25T19:08:49Z																				
253	1	-22.713.353.633.880.600	-47.628.626.944.497.200	5.466.468.505.859.370	2025-04-25T19:08:54Z																				
254	1	-22.713.324.213.400.400	-47.628.539.269.790.000	546.166.259.765.625	2025-04-25T19:08:59Z																				
255	1	-22.713.370.397.686.900	-47.628.460.898.995.300	545.685.546.875	2025-04-25T19:09:04Z																				
256	1	-22.713.452.624.157.000	-4.762.845.603.749.150	546.166.259.765.625	2025-04-25T19:09:09Z																				
257	1	-22.713.506.938.889.600	-47.628.520.494.326.900	5.466.468.505.859.370	2025-04-25T19:09:14Z																				
258	1	-22.713.492.270.559.000	-47.628.611.521.795.300	54.712.744.140.625	2025-04-25T19:09:19Z																				
259	1	-22.713.415.659.964.000	-4.762.864.756.397.900	5.466.468.505.859.370	2025-04-25T19:09:24Z																				
260	1	-22.713.341.480.121.000	-47.628.609.007.224.400	547.608.154.296.875	2025-04-25T19:09:29Z																				
261	1	-22.713.324.632.495.600	-47.628.525.774.925.900	547.608.154.296.875	2025-04-25T19:09:34Z																				
262	1	-22.713.380.875.065.900	-47.628.455.115.482.200	546.166.259.765.625	2025-04-25T19:09:39Z																				
263	1	-22.713.466.454.297.300	-47.628.464.419.394.700	5.466.468.505.859.370	2025-04-25T19:09:44Z																				
264	1	-22.713.523.786.514.900	-47.628.545.640.036.400	546.166.259.765.625	2025-04-25T19:09:49Z																				
265	1	-22.713.490.007.445.200	-47.628.631.638.363.000	5.466.468.505.859.370	2025-04-25T19:09:54Z																				
266	1	-22.713.407.948.613.100	-4.762.865.686.789.150	5.466.468.505.859.370	2025-04-25T19:09:59Z																				
267	1	-22.713.332.511.484.600	-47.628.610.013.052.800	54.712.744.140.625	2025-04-25T19:10:04Z																				
268	1	-22.713.335.109.874.600	-47.628.515.297.546.900	54.712.744.140.625	2025-04-25T19:10:09Z																				
269	1	-22.713.399.482.890.900	-47.628.454.361.110.900	546.166.259.765.625	2025-04-25T19:10:14Z																				
270	1	-22.713.483.134.284.600	-47.628.476.656.973.300	5.466.468.505.859.370	2025-04-25T19:10:19Z																				
271	1	-22.713.519.260.287.200	-47.628.560.895.100.200	5.466.468.505.859.370	2025-04-25T19:10:24Z																				
272	1	-22.713.479.278.609.100	-47.628.638.846.799.700	5.466.468.505.859.370	2025-04-25T19:10:29Z																				
273	1	-2.271.339.001.134.030	-47.628.645.468.503.200	546.166.259.765.625	2025-04-25T19:10:34Z																				
274	1	-22.713.327.566.161.700	-47.628.582.017.496.200	545.685.546.875	2025-04-25T19:10:39Z																				
275	1	-22.713.345.335.796.400	-47.628.488.643.094.800	545.685.546.875	2025-04-25T19:10:44Z																				
276	1	-22.713.422.365.486.600	-47.628.446.985.036.100	545.204.833.984.375	2025-04-25T19:10:49Z																				
277	1	-22.713.497.634.977.100	-4.762.848.193.757.230	546.166.259.765.625	2025-04-25T19:10:54Z																				
278	1	-22.713.520.349.934.600	-476.285.713.724.792	546.166.259.765.625	2025-04-25T19:10:59Z																				
279	1	-2.271.346.871.741.110	-47.628.634.320.572.000	5.466.468.505.859.370	2025-04-25T19:11:04Z																				
280	1	-22.713.375.594.466.900	-47.628.639.182.075.800	54.712.744.140.625	2025-04-25T19:11:09Z																				
281	1	-22.713.327.817.618.800	-47.628.563.242.033.100	54.712.744.140.625	2025-04-25T19:11:14Z																				
282	1	-2.271.335.338.242.350	-47.628.479.590.639.400	5.466.468.505.859.370	2025-04-25T19:11:19Z																				
283	1	-22.713.436.698.541.000	-47.628.447.823.226.400	5.466.468.505.859.370	2025-04-25T19:11:24Z																				
284	1	-22.713.510.375.469.900	-47.628.506.496.548.600	54.712.744.140.625	2025-04-25T19:11:29Z																				
285	1	-22.713.520.182.296.600	-476.285.938.359.797	547.608.154.296.875	2025-04-25T19:11:34Z																				
286	1	-22.713.453.713.804.400	-47.628.648.737.445.400	54.712.744.140.625	2025-04-25T19:11:39Z																				
287	1	-22.713.364.362.716.600	-47.628.627.195.954.300	54.712.744.140.625	2025-04-25T19:11:44Z																				
288	1	-22.713.323.039.934.000	-47.628.543.376.922.600	5.466.468.505.859.370	2025-04-25T19:11:49Z																				
289	1	-22.713.359.836.488.900	-47.628.459.725.528.900	546.166.259.765.625	2025-04-25T19:11:54Z																				
290	1	-22.713.440.638.035.500	-47.628.448.326.140.600	546.166.259.765.625	2025-04-25T19:11:59Z																				
291	1	-22.713.505.513.966.000	-47.628.513.453.528.200	5.466.468.505.859.370	2025-04-25T19:12:04Z																				
292	1	-22.713.498.556.986.400	-47.628.602.804.616.000	547.608.154.296.875	2025-04-25T19:12:09Z																				
293	1	-22.713.423.874.229.100	-4.762.864.513.322.710	5.466.468.505.859.370	2025-04-25T19:12:14Z																				
294	1	-22.713.341.480.121.000	-47.628.612.611.442.800	54.712.744.140.625	2025-04-25T19:12:19Z																				
295	1	-22.713.322.872.295.900	-47.628.523.511.812.000	5.466.468.505.859.370	2025-04-25T19:12:24Z																				
296	1	-22.713.375.259.190.700	-47.628.454.109.653.800	546.166.259.765.625	2025-04-25T19:12:29Z																				
297	1	-2.271.345.941.349.860	-47.628.457.294.777.000	5.466.468.505.859.370	2025-04-25T19:12:34Z																				
298	1	-22.713.515.236.973.700	-47.628.538.347.780.700	5.466.468.505.859.370	2025-04-25T19:12:39Z																				
299	1	-22.713.496.377.691.600	-47.628.624.849.021.400	5.466.468.505.859.370	2025-04-25T19:12:44Z																				
300	1	-22.713.415.827.602.100	-47.628.652.844.578.000	546.166.259.765.625	2025-04-25T19:12:49Z																				
301	1	-22.713.337.959.721.600	-47.628.601.044.416.400	546.166.259.765.625	2025-04-25T19:12:54Z																				
302	1	-22.713.327.398.523.600	-47.628.506.161.272.500	546.166.259.765.625	2025-04-25T19:12:59Z																				
303	1	-2.271.339.101.716.870	-47.628.448.829.054.800	545.685.546.875	2025-04-25T19:13:04Z																				
304	1	-22.713.474.500.924.300	-47.628.468.777.984.300	546.166.259.765.625	2025-04-25T19:13:09Z																				
305	1	-22.713.518.338.277.900	-47.628.550.585.359.300	5.466.468.505.859.370	2025-04-25T19:13:14Z																				
306	1	-2.271.348.288.282.750	-47.628.628.704.696.800	546.166.259.765.625	2025-04-25T19:13:19Z																				
307	1	-22.713.401.410.728.600	-47.628.648.318.350.300	5.466.468.505.859.370	2025-04-25T19:13:24Z																				
308	1	-22.713.335.445.150.700	-47.628.589.393.571.000	54.712.744.140.625	2025-04-25T19:13:29Z																				
309	1	-2.271.334.215.067.320	-47.628.490.487.113.500	5.466.468.505.859.370	2025-04-25T19:13:34Z																				
310	1	-22.713.412.055.745.700	-47.628.447.487.950.300	5.466.468.505.859.370	2025-04-25T19:13:39Z																				
311	1	-22.713.488.079.607.400	-47.628.479.423.001.400	54.712.744.140.625	2025-04-25T19:13:44Z																				
312	1	-22.713.521.607.220.100	-47.628.574.054.688.200	54.712.744.140.625	2025-04-25T19:13:49Z																				
313	1	-22.713.468.130.677.900	-4.762.864.169.664.680	54.712.744.140.625	2025-04-25T19:13:54Z																				
314	1	-22.713.377.689.942.700	-47.628.638.343.885.500	547.608.154.296.875	2025-04-25T19:13:59Z																				
315	1	-22.713.322.956.115.000	-47.628.568.941.727.200	5.480.888.671.875	2025-04-25T19:14:04Z																				
316	1	-22.713.340.474.292.600	-47.628.474.561.497.500	547.608.154.296.875	2025-04-25T19:14:09Z																				
317	1	-22.713.416.665.792.400	-47.628.443.967.550.900	54.712.744.140.625	2025-04-25T19:14:14Z																				
318	1	-22.713.495.623.320.300	-47.628.494.007.512.900	547.608.154.296.875	2025-04-25T19:14:19Z																				
319	1	-22.713.512.890.040.800	-47.628.597.356.379.000	5.480.888.671.875	2025-04-25T19:14:24Z																				
320	1	-22.713.449.103.757.700	-47.628.654.185.682.500	54.712.744.140.625	2025-04-25T19:14:29Z																				
321	1	-22.713.360.758.498.300	-47.628.633.314.743.600	54.712.744.140.625	2025-04-25T19:14:34Z																				
322	1	-22.713.328.404.352.000	-47.628.555.027.768.000	547.608.154.296.875	2025-04-25T19:14:39Z																				
323	1	-22.713.359.333.574.700	-47.628.471.963.107.500	5.466.468.505.859.370	2025-04-25T19:14:44Z																				
324	1	-22.713.438.123.464.500	-47.628.457.881.510.200	547.608.154.296.875	2025-04-25T19:14:49Z																				
325	1	-22.713.504.424.318.600	-47.628.512.280.061.800	547.608.154.296.875	2025-04-25T19:14:54Z																				
326	1	-2.271.350.777.707.990	-47.628.610.096.871.800	547.608.154.296.875	2025-04-25T19:14:59Z																				
327	1	-22.713.432.256.132.300	-4.762.865.343.131.120	54.712.744.140.625	2025-04-25T19:15:04Z																				
328	1	-22.713.347.766.548.300	-47.628.619.316.965.300	54.712.744.140.625	2025-04-25T19:15:09Z																				
329	1	-227.133.216.150.105	-47.628.536.336.123.900	547.608.154.296.875	2025-04-25T19:15:14Z																				
330	1	-22.713.369.224.220.500	-4.762.845.017.015.930	54.712.744.140.625	2025-04-25T19:15:19Z																				
331	1	-22.713.461.089.879.200	-4.762.845.067.307.350	5.466.468.505.859.370	2025-04-25T19:15:24Z																				
332	1	-22.713.514.231.145.300	-47.628.520.578.145.900	54.712.744.140.625	2025-04-25T19:15:29Z																				
333	1	-22.713.500.401.005.100	-47.628.607.163.205.700	5.480.888.671.875	2025-04-25T19:15:34Z																				
334	1	-22.713.419.180.363.400	-47.628.644.965.589.000	5.480.888.671.875	2025-04-25T19:15:39Z																				
335	1	-22.713.339.636.102.300	-47.628.608.169.034.100	547.608.154.296.875	2025-04-25T19:15:44Z																				
336	1	-22.713.326.644.152.400	-47.628.515.381.366.000	54.712.744.140.625	2025-04-25T19:15:49Z																				
337	1	-22.713.388.670.235.800	-47.628.449.583.426.100	54.712.744.140.625	2025-04-25T19:15:54Z																				
338	1	-22.713.472.573.086.600	-47.628.469.532.355.600	54.712.744.140.625	2025-04-25T19:15:59Z																				
339	1	-22.713.520.098.477.600	-47.628.556.117.415.400	54.712.744.140.625	2025-04-25T19:16:04Z																				
340	1	-22.713.491.767.644.800	-47.628.635.745.495.500	5.466.468.505.859.370	2025-04-25T19:16:09Z																				
341	1	-22.713.399.063.795.800	-47.628.651.754.930.600	546.166.259.765.625	2025-04-25T19:16:14Z																				
342	1	-22.713.329.158.723.300	-47.628.587.214.276.100	546.166.259.765.625	2025-04-25T19:16:19Z																				
343	1	-22.713.334.020.227.100	-47.628.493.923.693.800	545.685.546.875	2025-04-25T19:16:24Z																				
344	1	-22.713.402.668.014.100	-47.628.446.063.026.700	545.685.546.875	2025-04-25T19:16:29Z																				
345	1	-22.713.489.085.435.800	-47.628.473.304.212.000	546.166.259.765.625	2025-04-25T19:16:34Z																				
346	1	-22.713.518.505.915.900	-47.628.560.308.367.000	5.466.468.505.859.370	2025-04-25T19:16:39Z																				
347	1	-22.713.473.578.915	-47.628.624.765.202.400	5.466.468.505.859.370	2025-04-25T19:16:44Z																				
348	1	-22.713.383.641.093.900	-47.628.637.254.238.100	54.712.744.140.625	2025-04-25T19:16:49Z																				
349	1	-22.713.325.722.143.000	-47.628.568.103.536.900	54.712.744.140.625	2025-04-25T19:16:54Z																				
350	1	-22.713.343.827.053.900	-47.628.476.489.335.200	54.712.744.140.625	2025-04-25T19:16:59Z																				
351	1	-2.271.342.471.241.950	-47.628.444.051.370.000	5.466.468.505.859.370	2025-04-25T19:17:04Z																				
352	1	-22.713.502.580.299.900	-4.762.848.830.781.870	54.712.744.140.625	2025-04-25T19:17:09Z																				
353	1	-22.713.520.685.210.800	-47.628.585.118.800.400	5.480.888.671.875	2025-04-25T19:17:14Z																				
354	1	-22.713.458.659.127.300	-47.628.651.168.197.300	547.608.154.296.875	2025-04-25T19:17:19Z																				
355	1	-22.713.372.409.343.700	-47.628.634.069.114.900	547.608.154.296.875	2025-04-25T19:17:24Z																				
356	1	-2.271.332.454.867.660	-47.628.558.883.443.400	5.485.693.359.375	2025-04-25T19:17:29Z																				
357	1	-22.713.356.483.727.600	-47.628.466.850.146.600	5.480.888.671.875	2025-04-25T19:17:34Z																				
358	1	-2.271.343.887.783.580	-47.628.446.063.026.700	547.608.154.296.875	2025-04-25T19:17:39Z																				
359	1	-22.713.513.309.136.000	-4.762.850.540.690.120	5.480.888.671.875	2025-04-25T19:17:44Z																				
360	1	-22.713.519.763.201.400	-47.628.600.373.864.100	547.608.154.296.875	2025-04-25T19:17:49Z																				
361	1	-2.271.345.304.325.220	-47.628.643.037.751.300	54.712.744.140.625	2025-04-25T19:17:54Z																				
362	1	-22.713.366.877.287.600	-476.286.197.360.605	547.608.154.296.875	2025-04-25T19:17:59Z																				
363	1	-22.713.331.924.751.400	-47.628.533.653.914.900	547.608.154.296.875	2025-04-25T19:18:04Z																				
364	1	-22.713.374.169.543.300	-47.628.452.768.549.300	54.712.744.140.625	2025-04-25T19:18:09Z																				
365	1	-2.271.345.597.691.830	-47.628.451.762.720.900	547.608.154.296.875	2025-04-25T19:18:14Z																				
366	1	-22.713.514.482.602.400	-47.628.517.309.203.700	5.480.888.671.875	2025-04-25T19:18:19Z																				
367	1	-22.713.502.999.395.100	-47.628.610.013.052.800	5.485.693.359.375	2025-04-25T19:18:24Z																				
368	1	-22.713.423.622.772.000	-47.628.643.708.303.500	547.608.154.296.875	2025-04-25T19:18:29Z																				
369	1	-22.713.346.425.443.800	-47.628.604.145.720.600	547.608.154.296.875	2025-04-25T19:18:34Z																				
370	1	-22.713.328.823.447.200	-47.628.513.621.166.300	547.608.154.296.875	2025-04-25T19:18:39Z																				
371	1	-22.713.383.724.913.000	-4.762.844.673.357.900	54.712.744.140.625	2025-04-25T19:18:44Z																				
372	1	-22.713.471.315.801.100	-47.628.459.390.252.800	547.608.154.296.875	2025-04-25T19:18:49Z																				
373	1	-22.713.519.260.287.200	-47.628.540.107.980.300	547.608.154.296.875	2025-04-25T19:18:54Z																				
374	1	-22.713.495.204.225.100	-47.628.621.999.174.300	547.608.154.296.875	2025-04-25T19:18:59Z																				
375	1	-22.713.411.971.926.600	-47.628.644.211.217.700	54.712.744.140.625	2025-04-25T19:19:04Z																				
376	1	-22.713.335.026.055.500	-4.762.858.796.864.740	54.712.744.140.625	2025-04-25T19:19:09Z																				
377	1	-22.713.335.026.055.500	-47.628.499.288.111.900	54.712.744.140.625	2025-04-25T19:19:14Z																				
378	1	-22.713.399.901.986.100	-47.628.447.990.864.500	5.466.468.505.859.370	2025-04-25T19:19:19Z																				
379	1	-22.713.490.007.445.200	-4.762.847.850.099.200	54.712.744.140.625	2025-04-25T19:19:24Z																				
380	1	-2.271.352.294.832.460	-47.628.561.062.738.200	54.712.744.140.625	2025-04-25T19:19:29Z																				
381	1	-22.713.480.368.256.500	-47.628.630.800.172.600	5.466.468.505.859.370	2025-04-25T19:19:34Z																				
382	1	-2.271.339.101.716.870	-47.628.635.913.133.600	546.166.259.765.625	2025-04-25T19:19:39Z																				
383	1	-22.713.325.638.324.000	-47.628.572.713.583.700	5.466.468.505.859.370	2025-04-25T19:19:44Z																				
384	1	-22.713.336.953.893.300	-47.628.475.902.602.000	5.466.468.505.859.370	2025-04-25T19:19:49Z																				
385	1	-22.713.413.564.488.200	-47.628.435.082.733.600	5.466.468.505.859.370	2025-04-25T19:19:54Z																				
386	1	-22.713.491.097.092.600	-47.628.472.549.840.800	54.712.744.140.625	2025-04-25T19:19:59Z																				
387	1	-22.713.514.901.697.600	-47.628.559.218.719.600	54.712.744.140.625	2025-04-25T19:20:04Z																				
388	1	-22.713.454.719.632.800	-47.628.629.207.611.000	5.466.468.505.859.370	2025-04-25T19:20:09Z																				
389	1	-22.713.364.781.811.800	-47.628.623.759.374.000	5.466.468.505.859.370	2025-04-25T19:20:14Z																				
390	1	-22.713.310.718.536.300	-47.628.557.793.796.000	54.712.744.140.625	2025-04-25T19:20:19Z																				
391	1	-22.713.341.312.482.900	-47.628.469.532.355.600	547.608.154.296.875	2025-04-25T19:20:24Z																				
392	1	-22.713.428.819.552.000	-47.628.443.967.550.900	54.712.744.140.625	2025-04-25T19:20:29Z																				
393	1	-22.713.502.580.299.900	-4.762.848.973.274.230	547.608.154.296.875	2025-04-25T19:20:34Z																				
394	1	-22.713.512.051.850.500	-47.628.581.430.763.000	5.480.888.671.875	2025-04-25T19:20:39Z																				
395	1	-22.713.449.271.395.800	-47.628.630.297.258.400	547.608.154.296.875	2025-04-25T19:20:44Z																				
396	1	-22.713.354.136.794.800	-47.628.607.330.843.800	547.608.154.296.875	2025-04-25T19:20:49Z																				
397	1	-22.713.328.404.352.000	-47.628.528.624.773.000	547.608.154.296.875	2025-04-25T19:20:54Z																				
398	1	-22.713.366.206.735.300	-47.628.455.115.482.200	54.712.744.140.625	2025-04-25T19:20:59Z																				
399	1	-22.713.451.031.595.400	-47.628.445.979.207.700	547.608.154.296.875	2025-04-25T19:21:04Z																				
400	1	-22.713.512.303.307.600	-47.628.503.479.063.500	5.485.693.359.375	2025-04-25T19:21:09Z																				
401	1	-22.713.501.406.833.500	-47.628.589.225.932.900	5.485.693.359.375	2025-04-25T19:21:14Z																				
402	1	-2.271.342.278.458.170	-47.628.633.063.286.500	5.485.693.359.375	2025-04-25T19:21:19Z																				
403	1	-22.713.339.803.740.300	-4.762.859.433.889.380	5.480.888.671.875	2025-04-25T19:21:24Z																				
404	1	-22.713.317.424.058.900	-47.628.507.921.472.100	5.480.888.671.875	2025-04-25T19:21:29Z																				
405	1	-2.271.337.534.300.980	-47.628.440.530.970.600	5.485.693.359.375	2025-04-25T19:21:34Z																				
406	1	-22.713.463.269.174.000	-47.628.448.158.502.500	5.485.693.359.375	2025-04-25T19:21:39Z																				
407	1	-22.713.517.332.449.500	-47.628.527.618.944.600	5.485.693.359.375	2025-04-25T19:21:44Z																				
408	1	-22.713.492.102.921.000	-47.628.610.096.871.800	5.485.693.359.375	2025-04-25T19:21:49Z																				
409	1	-22.713.410.798.460.200	-47.628.638.008.609.400	5.485.693.359.375	2025-04-25T19:21:54Z																				
410	1	-22.713.332.427.665.500	-47.628.586.543.723.900	5.480.888.671.875	2025-04-25T19:21:59Z																				
411	1	-22.713.325.638.324.000	-47.628.498.114.645.400	547.608.154.296.875	2025-04-25T19:22:04Z																				
412	1	-22.713.390.346.616.500	-47.628.437.848.761.600	547.608.154.296.875	2025-04-25T19:22:09Z																				
413	1	-22.713.476.177.304.900	-47.628.459.976.986.000	549.050.048.828.125	2025-04-25T19:22:14Z																				
414	1	-22.713.522.026.315.300	-47.628.540.862.351.600	5.485.693.359.375	2025-04-25T19:22:19Z																				
415	1	-22.713.484.475.389.100	-47.628.616.718.575.300	5.485.693.359.375	2025-04-25T19:22:24Z																				
416	1	-22.713.396.716.862.900	-47.628.629.710.525.200	5.485.693.359.375	2025-04-25T19:22:29Z																				
417	1	-22.713.331.757.113.300	-47.628.586.208.447.800	549.050.048.828.125	2025-04-25T19:22:34Z																				
418	1	-22.713.336.450.979.100	-4.762.848.780.490.450	5.480.888.671.875	2025-04-25T19:22:39Z																				
419	1	-22.713.410.463.184.100	-476.284.418.720.752	5.480.888.671.875	2025-04-25T19:22:44Z																				
420	1	-22.713.491.851.463.900	-47.628.478.165.715.900	5.485.693.359.375	2025-04-25T19:22:49Z																				
421	1	-22.713.521.020.486.900	-47.628.569.109.365.300	5.485.693.359.375	2025-04-25T19:22:54Z																				
422	1	-22.713.469.639.420.500	-47.628.634.152.933.900	5.480.888.671.875	2025-04-25T19:22:59Z																				
423	1	-2.271.337.928.250.430	-47.628.623.005.002.700	5.480.888.671.875	2025-04-25T19:23:04Z																				
424	1	-2.271.332.454.867.660	-47.628.553.686.663.500	5.485.693.359.375	2025-04-25T19:23:09Z																				
425	1	-22.713.345.922.529.600	-47.628.464.503.213.700	5.485.693.359.375	2025-04-25T19:23:14Z																				
426	1	-22.713.427.394.628.500	-47.628.442.710.265.500	5.485.693.359.375	2025-04-25T19:23:19Z																				
427	1	-22.713.493.192.568.400	-47.628.487.134.352.300	549.050.048.828.125	2025-04-25T19:23:24Z																				
428	1	-2.271.351.171.657.440	-47.628.580.005.839.400	549.050.048.828.125	2025-04-25T19:23:29Z																				
