ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad
429	1	-22.713.452.372.699.900	-47.628.637.254.238.100	549.050.048.828.125	2025-04-25T19:23:34Z																				
430	1	-2.271.337.048.150.590	-47.628.621.580.079.100	54.953.076.171.875	2025-04-25T19:23:39Z																				
431	1	-22.713.323.710.486.200	-47.628.532.899.543.600	550.011.474.609.375	2025-04-25T19:23:44Z																				
432	1	-22.713.359.920.307.900	-47.628.454.361.110.900	550.011.474.609.375	2025-04-25T19:23:49Z																				
433	1	-22.713.444.409.891.900	-47.628.447.068.855.100	5.504.921.875	2025-04-25T19:23:54Z																				
434	1	-22.713.516.326.621.100	-47.628.508.424.386.300	5.504.921.875	2025-04-25T19:23:59Z																				
435	1	-2.271.351.121.366.020	-47.628.600.876.778.300	5.504.921.875	2025-04-25T19:24:04Z																				
436	1	-22.713.434.686.884.200	-4.762.864.613.905.540	550.011.474.609.375	2025-04-25T19:24:09Z																				
437	1	-227.133.509.516.716	-47.628.604.061.901.500	54.953.076.171.875	2025-04-25T19:24:14Z																				
438	1	-22.713.327.398.523.600	-4.762.850.733.473.890	54.953.076.171.875	2025-04-25T19:24:19Z																				
439	1	-2.271.337.877.959.010	-47.628.433.993.086.200	54.953.076.171.875	2025-04-25T19:24:24Z																				
440	1	-2.271.345.991.641.280	-47.628.440.698.608.700	550.011.474.609.375	2025-04-25T19:24:29Z																				
441	1	-22.713.518.338.277.900	-47.628.514.794.632.700	5.504.921.875	2025-04-25T19:24:34Z																				
442	1	-22.713.503.921.404.400	-4.762.860.020.622.610	550.011.474.609.375	2025-04-25T19:24:39Z																				
443	1	-2.271.343.057.975.170	-47.628.626.776.859.100	549.050.048.828.125	2025-04-25T19:24:44Z																				
444	1	-22.713.348.604.738.700	-47.628.584.029.152.900	54.953.076.171.875	2025-04-25T19:24:49Z																				
445	1	-22.713.334.942.236.500	-47.628.496.689.721.900	550.011.474.609.375	2025-04-25T19:24:54Z																				
446	1	-22.713.395.711.034.500	-47.628.434.831.276.500	54.953.076.171.875	2025-04-25T19:24:59Z																				
447	1	-22.713.477.099.314.300	-47.628.453.187.644.400	550.011.474.609.375	2025-04-25T19:25:04Z																				
448	1	-22.713.522.780.686.600	-47.628.535.414.114.500	54.953.076.171.875	2025-04-25T19:25:09Z																				
449	1	-22.713.484.559.208.100	-47.628.611.940.890.500	550.011.474.609.375	2025-04-25T19:25:14Z																				
450	1	-22.713.402.165.099.900	-47.628.631.638.363.000	54.953.076.171.875	2025-04-25T19:25:19Z																				
451	1	-22.713.331.589.475.200	-47.628.581.933.677.100	5.504.921.875	2025-04-25T19:25:24Z																				
452	1	-22.713.333.014.398.800	-47.628.487.972.542.600	5.504.921.875	2025-04-25T19:25:29Z																				
453	1	-22.713.408.786.803.400	-47.628.444.135.189.000	550.011.474.609.375	2025-04-25T19:25:34Z																				
454	1	-22.713.495.288.044.200	-47.628.476.908.430.400	54.953.076.171.875	2025-04-25T19:25:39Z																				
455	1	-22.713.529.905.304.300	-47.628.573.970.869.100	549.050.048.828.125	2025-04-25T19:25:44Z																				
456	1	-22.713.484.894.484.200	-47.628.635.577.857.400	5.485.693.359.375	2025-04-25T19:25:49Z																				
457	1	-22.713.401.075.452.500	-47.628.644.043.579.600	5.480.888.671.875	2025-04-25T19:25:54Z																				
458	1	-22.713.346.509.262.900	-47.628.575.647.249.800	5.480.888.671.875	2025-04-25T19:25:59Z																				
459	1	-22.713.367.212.563.700	-47.628.483.949.229.100	547.608.154.296.875	2025-04-25T19:26:04Z																				
460	1	-22.713.437.201.455.200	-47.628.447.907.045.400	547.608.154.296.875	2025-04-25T19:26:09Z																				
461	1	-22.713.514.817.878.600	-47.628.493.588.417.700	5.480.888.671.875	2025-04-25T19:26:14Z																				
462	1	-2.271.353.174.932.300	-47.628.585.454.076.500	5.480.888.671.875	2025-04-25T19:26:19Z																				
463	1	-22.713.473.578.915	-47.628.644.462.674.800	547.608.154.296.875	2025-04-25T19:26:24Z																				
464	1	-22.713.383.473.455.900	-47.628.636.499.866.800	547.608.154.296.875	2025-04-25T19:26:29Z																				
465	1	-22.713.336.031.883.900	-4.762.855.670.414.860	54.712.744.140.625	2025-04-25T19:26:34Z																				
466	1	-22.713.374.504.819.500	-47.628.479.255.363.300	5.466.468.505.859.370	2025-04-25T19:26:39Z																				
467	1	-22.713.451.953.604.800	-47.628.450.840.711.500	5.466.468.505.859.370	2025-04-25T19:26:44Z																				
468	1	-22.713.523.786.514.900	-47.628.505.658.358.300	54.712.744.140.625	2025-04-25T19:26:49Z																				
469	1	-22.713.528.061.285.600	-47.628.592.075.780.000	54.712.744.140.625	2025-04-25T19:26:54Z																				
470	1	-22.713.455.390.185.100	-47.628.641.612.827.700	546.166.259.765.625	2025-04-25T19:26:59Z																				
471	1	-22.713.369.643.315.600	-47.628.615.880.385.000	5.466.468.505.859.370	2025-04-25T19:27:04Z																				
472	1	-2.271.334.114.484.480	-47.628.539.856.523.200	546.166.259.765.625	2025-04-25T19:27:09Z																				
473	1	-22.713.388.921.692.900	-47.628.468.107.432.100	545.685.546.875	2025-04-25T19:27:14Z																				
474	1	-22.713.474.249.467.200	-47.628.461.234.271.500	546.166.259.765.625	2025-04-25T19:27:19Z																				
475	1	-22.713.538.454.845.500	-47.628.522.925.078.800	5.466.468.505.859.370	2025-04-25T19:27:24Z																				
476	1	-22.713.521.858.677.200	-4.762.861.143.797.630	5.466.468.505.859.370	2025-04-25T19:27:29Z																				
477	1	-22.713.444.828.987.100	-47.628.651.838.749.600	546.166.259.765.625	2025-04-25T19:27:34Z																				
478	1	-22.713.352.460.414.100	-47.628.612.024.709.500	545.685.546.875	2025-04-25T19:27:39Z																				
479	1	-2.271.334.164.775.900	-47.628.529.211.506.200	545.204.833.984.375	2025-04-25T19:27:44Z																				
480	1	-22.713.402.500.376.100	-47.628.460.815.176.300	545.204.833.984.375	2025-04-25T19:27:49Z																				
481	1	-2.271.348.531.357.940	-47.628.466.598.689.500	545.685.546.875	2025-04-25T19:27:54Z																				
482	1	-22.713.541.639.968.700	-47.628.540.191.799.400	546.166.259.765.625	2025-04-25T19:27:59Z																				
483	1	-22.713.514.398.783.400	-47.628.621.915.355.300	546.166.259.765.625	2025-04-25T19:28:04Z																				
484	1	-22.713.431.166.484.900	-47.628.641.948.103.900	545.685.546.875	2025-04-25T19:28:09Z																				
485	1	-22.713.352.125.138.000	-47.628.587.801.009.400	545.685.546.875	2025-04-25T19:28:14Z																				
486	1	-22.713.357.573.375.100	-47.628.501.048.311.500	5.447.242.431.640.620	2025-04-25T19:28:19Z																				
487	1	-22.713.423.874.229.100	-47.628.449.583.426.100	5.447.242.431.640.620	2025-04-25T19:28:24Z																				
488	1	-22.713.504.089.042.500	-47.628.468.191.251.100	545.204.833.984.375	2025-04-25T19:28:29Z																				
489	1	-2.271.353.954.449.290	-47.628.557.039.424.700	545.685.546.875	2025-04-25T19:28:34Z																				
490	1	-2.271.349.411.457.770	-47.628.633.230.924.600	545.685.546.875	2025-04-25T19:28:39Z																				
491	1	-2.271.340.568.549.930	-47.628.650.665.283.200	545.204.833.984.375	2025-04-25T19:28:44Z																				
492	1	-22.713.348.269.462.500	-47.628.581.430.763.000	5.447.242.431.640.620	2025-04-25T19:28:49Z																				
493	1	-22.713.367.799.296.900	-47.628.490.906.208.700	54.424.365.234.375	2025-04-25T19:28:54Z																				
494	1	-22.713.443.487.882.600	-47.628.449.583.426.100	54.424.365.234.375	2025-04-25T19:28:59Z																				
495	1	-22.713.519.930.839.500	-47.628.482.691.943.600	5.447.242.431.640.620	2025-04-25T19:29:04Z																				
496	1	-22.713.539.376.854.800	-47.628.569.779.917.500	545.204.833.984.375	2025-04-25T19:29:09Z																				
497	1	-22.713.484.894.484.200	-47.628.629.207.611.000	545.204.833.984.375	2025-04-25T19:29:14Z																				
498	1	-22.713.392.525.911.300	-47.628.623.927.012.000	545.204.833.984.375	2025-04-25T19:29:19Z																				
499	1	-22.713.346.090.167.700	-47.628.553.519.025.400	545.685.546.875	2025-04-25T19:29:24Z																				
500	1	-22.713.376.935.571.400	-47.628.478.836.268.100	5.447.242.431.640.620	2025-04-25T19:29:29Z																				
501	1	-22.713.461.425.155.400	-47.628.452.349.454.100	5.447.242.431.640.620	2025-04-25T19:29:34Z																				
502	1	-22.713.531.916.961.000	-47.628.498.952.835.700	545.685.546.875	2025-04-25T19:29:39Z																				
503	1	-22.713.541.304.692.600	-47.628.590.567.037.400	546.166.259.765.625	2025-04-25T19:29:44Z																				
504	1	-22.713.469.471.782.400	-47.628.645.384.684.200	545.685.546.875	2025-04-25T19:29:49Z																				
505	1	-22.713.380.539.789.700	-47.628.632.476.553.300	545.685.546.875	2025-04-25T19:29:54Z																				
506	1	-22.713.345.168.158.400	-47.628.547.651.693.200	545.685.546.875	2025-04-25T19:29:59Z																				
507	1	-22.713.391.855.359.000	-4.762.847.020.290.790	5.447.242.431.640.620	2025-04-25T19:30:04Z																				
508	1	-22.713.476.847.857.200	-47.628.460.396.081.200	545.204.833.984.375	2025-04-25T19:30:09Z																				
509	1	-22.713.538.287.207.400	-47.628.514.794.632.700	545.685.546.875	2025-04-25T19:30:14Z																				
510	1	-22.713.525.714.352.700	-4.762.860.213.406.380	546.166.259.765.625	2025-04-25T19:30:19Z																				
511	1	-22.713.451.450.690.600	-47.628.637.254.238.100	546.166.259.765.625	2025-04-25T19:30:24Z																				
512	1	-22.713.365.620.002.100	-47.628.602.720.797.000	545.685.546.875	2025-04-25T19:30:29Z																				
513	1	-22.713.349.275.290.900	-47.628.515.465.185.000	545.685.546.875	2025-04-25T19:30:34Z																				
514	1	-22.713.399.399.071.900	-47.628.451.762.720.900	545.204.833.984.375	2025-04-25T19:30:39Z																				
515	1	-2.271.347.894.333.300	-47.628.454.696.387.000	545.204.833.984.375	2025-04-25T19:30:44Z																				
516	1	-22.713.536.191.731.600	-47.628.523.260.354.900	546.166.259.765.625	2025-04-25T19:30:49Z																				
517	1	-22.713.506.855.070.500	-4.762.860.749.848.180	545.685.546.875	2025-04-25T19:30:54Z																				
518	1	-22.713.422.616.943.700	-47.628.637.589.514.200	545.685.546.875	2025-04-25T19:30:59Z																				
519	1	-22.713.343.910.872.900	-47.628.593.416.884.500	545.204.833.984.375	2025-04-25T19:31:04Z																				
520	1	-22.713.342.318.311.300	-47.628.507.167.100.900	54.424.365.234.375	2025-04-25T19:31:09Z																				
521	1	-22.713.409.122.079.600	-47.628.452.684.730.200	54.424.365.234.375	2025-04-25T19:31:14Z																				
522	1	-22.713.499.646.633.800	-47.628.463.581.204.400	545.204.833.984.375	2025-04-25T19:31:19Z																				
523	1	-22.713.541.639.968.700	-47.628.545.723.855.400	545.685.546.875	2025-04-25T19:31:24Z																				
524	1	-2.271.350.484.341.380	-47.628.625.435.754.600	545.204.833.984.375	2025-04-25T19:31:29Z																				
525	1	-22.713.413.564.488.200	-47.628.632.308.915.200	545.204.833.984.375	2025-04-25T19:31:34Z																				
526	1	-2.271.334.164.775.900	-47.628.572.629.764.600	5.447.242.431.640.620	2025-04-25T19:31:39Z																				
527	1	-22.713.357.489.556.000	-47.628.488.559.275.800	5.447.242.431.640.620	2025-04-25T19:31:44Z																				
528	1	-2.271.343.057.975.170	-47.628.450.002.521.200	5.447.242.431.640.620	2025-04-25T19:31:49Z																				
529	1	-22.713.513.728.231.100	-47.628.479.171.544.300	545.204.833.984.375	2025-04-25T19:31:54Z																				
530	1	-22.713.536.024.093.600	-47.628.566.678.613.400	545.685.546.875	2025-04-25T19:31:59Z																				
531	1	-22.713.483.218.103.600	-47.628.634.572.029.100	545.204.833.984.375	2025-04-25T19:32:04Z																				
532	1	-22.713.392.609.730.300	-4.762.862.853.705.880	545.204.833.984.375	2025-04-25T19:32:09Z																				
533	1	-22.713.334.774.598.400	-47.628.557.123.243.800	5.447.242.431.640.620	2025-04-25T19:32:14Z																				
534	1	-22.713.359.585.031.800	-47.628.475.818.783.000	5.447.242.431.640.620	2025-04-25T19:32:19Z																				
535	1	-22.713.443.739.339.700	-47.628.446.398.302.900	5.447.242.431.640.620	2025-04-25T19:32:24Z																				
536	1	-22.713.521.355.763.000	-47.628.495.097.160.300	545.204.833.984.375	2025-04-25T19:32:29Z																				
537	1	-22.713.529.653.847.200	-47.628.582.017.496.200	545.204.833.984.375	2025-04-25T19:32:34Z																				
538	1	-22.713.467.963.039.800	-4.762.863.926.589.480	5.447.242.431.640.620	2025-04-25T19:32:39Z																				
539	1	-22.713.377.438.485.600	-47.628.624.932.840.400	5.447.242.431.640.620	2025-04-25T19:32:44Z																				
540	1	-22.713.336.367.160.000	-47.628.543.963.655.800	54.424.365.234.375	2025-04-25T19:32:49Z																				
541	1	-22.713.379.366.323.300	-47.628.463.665.023.400	5.437.628.173.828.120	2025-04-25T19:32:54Z																				
542	1	-22.713.464.610.278.600	-47.628.446.817.398.000	54.424.365.234.375	2025-04-25T19:32:59Z																				
543	1	-22.713.531.916.961.000	-47.628.505.742.177.300	545.204.833.984.375	2025-04-25T19:33:04Z																				
544	1	-22.713.528.899.475.900	-47.628.597.691.655.100	545.204.833.984.375	2025-04-25T19:33:09Z																				
545	1	-22.713.455.054.908.900	-47.628.645.552.322.200	545.204.833.984.375	2025-04-25T19:33:14Z																				
546	1	-22.713.362.937.793.100	-47.628.619.316.965.300	545.204.833.984.375	2025-04-25T19:33:19Z																				
547	1	-22.713.337.540.626.500	-47.628.536.084.666.800	545.204.833.984.375	2025-04-25T19:33:24Z																				
548	1	-22.713.391.687.721.000	-47.628.461.066.633.400	5.447.242.431.640.620	2025-04-25T19:33:29Z																				
549	1	-22.713.478.691.875.900	-47.628.460.060.805.000	5.447.242.431.640.620	2025-04-25T19:33:34Z																				
550	1	-22.713.531.665.503.900	-47.628.532.564.267.500	545.204.833.984.375	2025-04-25T19:33:39Z																				
551	1	-22.713.516.997.173.400	-47.628.620.071.336.600	545.204.833.984.375	2025-04-25T19:33:44Z																				
552	1	-22.713.438.207.283.600	-47.628.648.905.083.500	545.204.833.984.375	2025-04-25T19:33:49Z																				
553	1	-2.271.335.681.900.380	-47.628.614.120.185.300	545.685.546.875	2025-04-25T19:33:54Z																				
554	1	-22.713.347.766.548.300	-47.628.528.708.592.000	545.204.833.984.375	2025-04-25T19:33:59Z																				
555	1	-22.713.415.743.783.100	-47.628.465.006.127.900	545.204.833.984.375	2025-04-25T19:34:04Z																				
556	1	-22.713.503.586.128.300	-47.628.473.723.307.200	546.166.259.765.625	2025-04-25T19:34:09Z																				
557	1	-22.713.548.261.672.200	-47.628.552.261.739.900	5.466.468.505.859.370	2025-04-25T19:34:14Z																				
558	1	-22.713.512.638.583.700	-47.628.635.577.857.400	546.166.259.765.625	2025-04-25T19:34:19Z																				
559	1	-22.713.429.154.828.100	-47.628.652.257.844.800	546.166.259.765.625	2025-04-25T19:34:24Z																				
560	1	-22.713.352.292.776.100	-47.628.594.757.989.000	545.685.546.875	2025-04-25T19:34:29Z																				
561	1	-22.713.360.004.127.000	-47.628.504.484.891.800	545.204.833.984.375	2025-04-25T19:34:34Z																				
562	1	-22.713.430.915.027.800	-47.628.452.768.549.300	545.204.833.984.375	2025-04-25T19:34:39Z																				
563	1	-22.713.514.734.059.500	-47.628.476.992.249.400	545.685.546.875	2025-04-25T19:34:44Z																				
564	1	-22.713.547.172.024.800	-47.628.565.672.785.000	546.166.259.765.625	2025-04-25T19:34:49Z																				
565	1	-22.713.501.574.471.500	-47.628.635.996.952.600	545.204.833.984.375	2025-04-25T19:34:54Z																				
566	1	-22.713.416.665.792.400	-47.628.638.343.885.500	545.204.833.984.375	2025-04-25T19:34:59Z																				
567	1	-22.713.358.327.746.300	-47.628.571.204.841.100	54.424.365.234.375	2025-04-25T19:35:04Z																				
568	1	-22.713.377.941.399.800	-47.628.487.469.628.400	5.437.628.173.828.120	2025-04-25T19:35:09Z																				
569	1	-22.713.450.947.776.400	-47.628.450.589.254.400	54.424.365.234.375	2025-04-25T19:35:14Z																				
570	1	-2.271.352.487.616.240	-47.628.487.888.723.600	545.204.833.984.375	2025-04-25T19:35:19Z																				
571	1	-22.713.546.082.377.400	-47.628.579.922.020.400	545.204.833.984.375	2025-04-25T19:35:24Z																				
572	1	-22.713.486.906.141.000	-47.628.649.743.273.800	5.447.242.431.640.620	2025-04-25T19:35:29Z																				
573	1	-22.713.392.274.454.200	-47.628.635.326.400.300	545.204.833.984.375	2025-04-25T19:35:34Z																				
574	1	-22.713.346.341.624.800	-47.628.560.392.186.000	545.204.833.984.375	2025-04-25T19:35:39Z																				
575	1	-2.271.337.827.667.590	-4.762.848.193.757.230	5.447.242.431.640.620	2025-04-25T19:35:44Z																				
576	1	-22.713.462.514.802.800	-47.628.456.875.681.800	5.447.242.431.640.620	2025-04-25T19:35:49Z																				
577	1	-22.713.535.604.998.400	-47.628.510.519.862.100	545.685.546.875	2025-04-25T19:35:54Z																				
578	1	-22.713.543.148.711.300	-47.628.602.553.158.900	545.685.546.875	2025-04-25T19:35:59Z																				
579	1	-22.713.474.165.648.200	-4.762.865.636.497.730	545.685.546.875	2025-04-25T19:36:04Z																				
580	1	-22.713.383.305.817.800	-47.628.632.895.648.400	546.166.259.765.625	2025-04-25T19:36:09Z																				
581	1	-22.713.353.298.604.400	-47.628.542.371.094.200	546.166.259.765.625	2025-04-25T19:36:14Z																				
582	1	-227.133.993.152.529	-47.628.474.310.040.400	545.685.546.875	2025-04-25T19:36:19Z																				
583	1	-22.713.485.397.398.400	-47.628.463.916.480.500	546.166.259.765.625	2025-04-25T19:36:24Z																				
584	1	-22.713.542.897.254.200	-47.628.528.960.049.100	5.466.468.505.859.370	2025-04-25T19:36:29Z																				
585	1	-2.271.353.367.716.070	-47.628.614.204.004.400	5.466.468.505.859.370	2025-04-25T19:36:34Z																				
586	1	-22.713.454.468.175.700	-47.628.652.928.397.000	5.466.468.505.859.370	2025-04-25T19:36:39Z																				
587	1	-22.713.366.206.735.300	-47.628.615.712.746.900	5.466.468.505.859.370	2025-04-25T19:36:44Z																				
588	1	-22.713.352.125.138.000	-47.628.534.911.200.400	546.166.259.765.625	2025-04-25T19:36:49Z																				
589	1	-22.713.409.373.536.700	-4.762.846.676.632.760	545.685.546.875	2025-04-25T19:36:54Z																				
590	1	-22.713.497.551.158.000	-47.628.473.220.393.000	545.685.546.875	2025-04-25T19:36:59Z																				
591	1	-22.713.539.795.950.000	-47.628.541.113.808.700	546.166.259.765.625	2025-04-25T19:37:04Z																				
592	1	-22.713.515.069.335.600	-47.628.627.698.868.500	5.466.468.505.859.370	2025-04-25T19:37:09Z																				
593	1	-22.713.432.172.313.300	-47.628.645.217.046.100	5.466.468.505.859.370	2025-04-25T19:37:14Z																				
594	1	-22.713.353.801.518.600	-4.762.859.626.673.160	5.466.468.505.859.370	2025-04-25T19:37:19Z																				
595	1	-22.713.352.795.690.200	-47.628.510.519.862.100	546.166.259.765.625	2025-04-25T19:37:24Z																				
596	1	-22.713.419.012.725.300	-47.628.453.942.015.700	546.166.259.765.625	2025-04-25T19:37:29Z																				
597	1	-22.713.500.903.919.300	-47.628.468.610.346.300	5.466.468.505.859.370	2025-04-25T19:37:34Z																				
598	1	-22.713.540.298.864.200	-47.628.554.357.215.700	54.712.744.140.625	2025-04-25T19:37:39Z																				
599	1	-22.713.504.759.594.700	-47.628.633.482.381.700	54.712.744.140.625	2025-04-25T19:37:44Z																				
600	1	-22.713.418.258.354.000	-47.628.639.684.990.000	546.166.259.765.625	2025-04-25T19:37:49Z																				
601	1	-22.713.343.575.596.800	-47.628.580.760.210.700	546.166.259.765.625	2025-04-25T19:37:54Z																				
602	1	-22.713.366.290.554.400	-47.628.499.120.473.800	546.166.259.765.625	2025-04-25T19:37:59Z																				
603	1	-22.713.441.140.949.700	-47.628.455.953.672.500	545.685.546.875	2025-04-25T19:38:04Z																				
604	1	-22.713.514.985.516.600	-47.628.492.163.494.200	5.466.468.505.859.370	2025-04-25T19:38:09Z																				
605	1	-22.713.536.359.369.700	-47.628.585.118.800.400	5.466.468.505.859.370	2025-04-25T19:38:14Z																				
606	1	-22.713.487.157.598.100	-47.628.652.090.206.700	5.466.468.505.859.370	2025-04-25T19:38:19Z																				
607	1	-22.713.396.968.320.000	-47.628.648.485.988.300	5.466.468.505.859.370	2025-04-25T19:38:24Z																				
608	1	-22.713.339.049.369.000	-47.628.582.017.496.200	5.466.468.505.859.370	2025-04-25T19:38:29Z																				
609	1	-2.271.337.291.225.790	-47.628.494.342.789.000	546.166.259.765.625	2025-04-25T19:38:34Z																				
610	1	-22.713.455.893.099.300	-47.628.467.688.336.900	5.466.468.505.859.370	2025-04-25T19:38:39Z																				
611	1	-2.271.352.831.274.270	-47.628.512.782.976.000	54.712.744.140.625	2025-04-25T19:38:44Z																				
612	1	-22.713.536.024.093.600	-47.628.606.911.748.600	54.712.744.140.625	2025-04-25T19:38:49Z																				
613	1	-22.713.476.764.038.200	-47.628.658.628.091.200	54.712.744.140.625	2025-04-25T19:38:54Z																				
614	1	-22.713.386.993.855.200	-47.628.637.421.876.100	54.712.744.140.625	2025-04-25T19:38:59Z																				
615	1	-22.713.346.509.262.900	-47.628.564.750.775.600	546.166.259.765.625	2025-04-25T19:39:04Z																				
616	1	-22.713.385.988.026.800	-4.762.848.143.465.810	545.204.833.984.375	2025-04-25T19:39:09Z																				
617	1	-22.713.470.896.705.900	-4.762.846.190.482.370	545.685.546.875	2025-04-25T19:39:14Z																				
618	1	-22.713.531.581.684.900	-47.628.517.644.479.800	546.166.259.765.625	2025-04-25T19:39:19Z																				
619	1	-22.713.526.301.085.900	-47.628.609.761.595.700	5.466.468.505.859.370	2025-04-25T19:39:24Z																				
620	1	-22.713.460.670.784.100	-47.628.654.018.044.400	5.466.468.505.859.370	2025-04-25T19:39:29Z																				
621	1	-22.713.371.906.429.500	-47.628.618.897.870.100	5.466.468.505.859.370	2025-04-25T19:39:34Z																				
622	1	-22.713.340.222.835.500	-47.628.534.156.829.100	5.466.468.505.859.370	2025-04-25T19:39:39Z																				
623	1	-22.713.397.974.148.300	-47.628.465.257.585.000	546.166.259.765.625	2025-04-25T19:39:44Z																				
624	1	-22.713.481.206.446.800	-47.628.466.431.051.400	5.466.468.505.859.370	2025-04-25T19:39:49Z																				
625	1	-22.713.532.168.418.100	-47.628.536.084.666.800	5.466.468.505.859.370	2025-04-25T19:39:54Z																				
626	1	-2.271.351.171.657.440	-47.628.625.938.668.800	54.712.744.140.625	2025-04-25T19:39:59Z																				
627	1	-22.713.434.603.065.200	-47.628.658.125.177.000	5.466.468.505.859.370	2025-04-25T19:40:04Z																				
628	1	-22.713.355.896.994.400	-4.762.861.680.239.430	54.712.744.140.625	2025-04-25T19:40:09Z																				
629	1	-22.713.346.257.805.800	-4.762.852.979.823.940	5.466.468.505.859.370	2025-04-25T19:40:14Z																				
630	1	-22.713.407.697.156.000	-47.628.471.544.012.400	546.166.259.765.625	2025-04-25T19:40:19Z																				
631	1	-22.713.490.007.445.200	-47.628.484.955.057.500	5.466.468.505.859.370	2025-04-25T19:40:24Z																				
632	1	-22.713.530.156.761.400	-47.628.563.577.309.200	54.712.744.140.625	2025-04-25T19:40:29Z																				
633	1	-22.713.494.030.758.700	-47.628.644.043.579.600	547.608.154.296.875	2025-04-25T19:40:34Z																				
634	1	-22.713.413.899.764.400	-47.628.655.107.691.800	5.466.468.505.859.370	2025-04-25T19:40:39Z																				
635	1	-22.713.345.168.158.400	-47.628.598.362.207.400	5.466.468.505.859.370	2025-04-25T19:40:44Z																				
636	1	-22.713.349.359.109.900	-47.628.507.753.834.100	546.166.259.765.625	2025-04-25T19:40:49Z																				
637	1	-22.713.426.221.162.000	-47.628.451.343.625.700	545.685.546.875	2025-04-25T19:40:54Z																				
638	1	-22.713.502.664.119.000	-47.628.477.243.706.500	5.466.468.505.859.370	2025-04-25T19:40:59Z																				
639	1	-2.271.353.418.007.490	-476.285.713.724.792	5.466.468.505.859.370	2025-04-25T19:41:04Z																				
640	1	-22.713.490.258.902.300	-47.628.649.994.730.900	5.466.468.505.859.370	2025-04-25T19:41:09Z																				
641	1	-22.713.401.075.452.500	-4.762.865.150.347.350	5.466.468.505.859.370	2025-04-25T19:41:14Z																				
642	1	-22.713.342.821.225.500	-4.762.859.433.889.380	546.166.259.765.625	2025-04-25T19:41:19Z																				
643	1	-22.713.365.955.278.200	-47.628.500.713.035.400	545.685.546.875	2025-04-25T19:41:24Z																				
644	1	-22.713.445.164.263.200	-4.762.846.240.773.790	545.204.833.984.375	2025-04-25T19:41:29Z																				
